1962-11-09,4.355134,4.355134,4.355134,4.355134,0.747765,0
1962-11-12,4.472417,4.503693,4.472417,4.503693,0.773272,356507
1962-11-13,4.503693,4.511512,4.472417,4.495874,0.771930,254191
1962-11-14,4.495874,4.534969,4.464598,4.527150,0.777299,442837
1962-11-15,4.527150,4.542788,4.503693,4.527150,0.777299,300553
1962-11-16,4.527150,4.550606,4.464598,4.550606,0.781327,337323
1962-11-19,4.527150,4.527150,4.488055,4.511512,0.774614,228612
1962-11-20,4.511512,4.558425,4.511512,4.558425,0.782669,244599
1962-11-21,4.558425,4.620977,4.542788,4.613158,0.792067,131092
1962-11-23,4.620977,4.722623,4.620977,4.706985,0.808177,517975
1962-11-26,4.706985,4.714804,4.589701,4.660071,0.800121,351711
1962-11-27,4.660071,4.675709,4.620977,4.660071,0.800121,191843
1962-11-28,4.660071,4.691347,4.660071,4.675709,0.802807,310145
1962-11-29,4.675709,4.683528,4.652252,4.683528,0.804149,231810
1962-11-30,4.683528,4.691347,4.667890,4.675709,0.802807,164665
1962-12-03,4.675709,4.675709,4.636615,4.667890,0.801464,227014
1962-12-04,4.667890,4.722623,4.667890,4.699166,0.806833,255790
1962-12-05,4.699166,4.785174,4.699166,4.753898,0.816231,402869
1962-12-06,4.753898,4.777355,4.722623,4.730441,0.812204,343718
1962-12-07,4.730441,4.785174,4.706985,4.753898,0.816231,298955
1962-12-10,4.753898,4.792993,4.730441,4.730441,0.812204,273376
1962-12-11,4.730441,4.753898,4.675709,4.730441,0.812204,367698
1962-12-12,4.730441,4.855544,4.722623,4.816449,0.826971,350113
1962-12-13,4.816449,4.832087,4.792993,4.800812,0.824286,196639
1962-12-14,4.800812,4.824268,4.792993,4.816449,0.826971,140685
1962-12-17,4.816449,4.839906,4.792993,4.816449,0.826971,91125
1962-12-18,4.792993,4.792993,4.675709,4.706985,0.813459,187046
1962-12-19,4.706985,4.753898,4.660071,4.753898,0.821567,362902
1962-12-20,4.753898,4.769536,4.730441,4.753898,0.821567,238205
1962-12-21,4.753898,4.761717,4.730441,4.746079,0.820214,119902
1962-12-24,4.746079,4.753898,4.738260,4.746079,0.820214,145481
1962-12-26,4.746079,4.792993,4.746079,4.792993,0.828322,169461
1962-12-27,4.800812,4.816449,4.800812,4.816449,0.832376,187046
1962-12-28,4.816449,4.816449,4.785174,4.816449,0.832376,175856
1962-12-31,4.808631,4.808631,4.792993,4.800812,0.829674,132691
1963-01-02,4.800812,4.808631,4.730441,4.777355,0.825620,195040
1963-01-03,4.777355,4.824268,4.761717,4.808631,0.831025,481205
1963-01-04,4.808631,4.847725,4.808631,4.832087,0.835079,375692
1963-01-07,4.816449,4.816449,4.753898,4.800812,0.829674,385284
1963-01-08,4.800812,4.879001,4.792993,4.871182,0.841835,537159
1963-01-09,4.871182,4.910276,4.847725,4.879001,0.843187,414060
1963-01-10,4.879001,4.957190,4.871182,4.941552,0.853996,529166
1963-01-11,4.941552,4.941552,4.918095,4.933733,0.852645,209428
1963-01-14,4.933733,4.941552,4.910276,4.918095,0.849943,238205
1963-01-15,4.918095,4.925914,4.886820,4.918095,0.849943,268580
1963-01-16,4.918095,4.925914,4.871182,4.879001,0.843187,319738
1963-01-17,4.879001,4.918095,4.863363,4.894639,0.845889,175856
1963-01-18,4.894639,4.933733,4.886820,4.902458,0.847240,111908
1963-01-21,4.902458,4.933733,4.871182,4.910276,0.848592,231810
1963-01-22,4.910276,4.918095,4.902458,4.910276,0.848592,108711
1963-01-23,4.910276,4.965009,4.902458,4.933733,0.852645,330928
1963-01-24,4.933733,4.941552,4.902458,4.933733,0.852645,167862
1963-01-25,4.933733,4.957190,4.902458,4.941552,0.853996,201435
1963-01-28,4.941552,4.965009,4.925914,4.957190,0.856700,265382
1963-01-29,4.957190,4.965009,4.933733,4.957190,0.856700,118303
1963-01-30,4.933733,4.933733,4.839906,4.855544,0.839132,199836
1963-01-31,4.855544,4.902458,4.824268,4.894639,0.845889,174257
1963-02-01,4.894639,4.902458,4.863363,4.879001,0.843187,127895
1963-02-04,4.879001,4.886820,4.839906,4.855544,0.839132,241402
1963-02-05,4.855544,4.879001,4.839906,4.871182,0.841835,231810
1963-02-06,4.871182,4.902458,4.871182,4.886820,0.844537,193441
1963-02-07,4.886820,4.925914,4.879001,4.910276,0.848592,171060
1963-02-08,4.910276,4.925914,4.879001,4.918095,0.849943,201435
1963-02-11,4.918095,4.918095,4.894639,4.902458,0.847240,220619
1963-02-12,4.894639,4.894639,4.863363,4.894639,0.845889,180652
1963-02-13,4.894639,4.949371,4.886820,4.941552,0.853996,310145
1963-02-14,4.941552,4.941552,4.894639,4.894639,0.845889,148678
1963-02-15,4.894639,4.941552,4.886820,4.941552,0.853996,163066
1963-02-18,4.941552,4.941552,4.910276,4.925914,0.851294,214224
1963-02-19,4.910276,4.910276,4.832087,4.847725,0.837781,151875
1963-02-20,4.785174,4.785174,4.667890,4.738260,0.818864,278172
1963-02-21,4.738260,4.808631,4.660071,4.800812,0.829674,244599
1963-02-25,4.761717,4.761717,4.691347,4.706985,0.813459,220619
1963-02-26,4.706985,4.722623,4.660071,4.683528,0.809405,196639
1963-02-27,4.683528,4.691347,4.644433,4.667890,0.806703,105513
1963-02-28,4.644433,4.644433,4.542788,4.550606,0.786434,306948
1963-03-01,4.558425,4.605339,4.558425,4.581882,0.791838,212626
1963-03-04,4.581882,4.644433,4.558425,4.574063,0.790487,177454
1963-03-05,4.574063,4.597520,4.534969,4.534969,0.783731,175856
1963-03-06,4.534969,4.597520,4.488055,4.597520,0.794541,179053
1963-03-07,4.597520,4.660071,4.597520,4.628796,0.799946,244599
1963-03-08,4.636615,4.683528,4.636615,4.636615,0.801298,180652
